pokemon_id,move_id
45,78
45,80
45,92
45,104
45,156
45,164
45,173
45,182
45,188
45,202
45,207
45,213
45,214
45,216
45,218
45,219
45,235
45,237
45,241
45,263
45,267
45,312
45,374
45,380
45,388
45,402
45,409
45,412
45,416
45,447
45,474
45,495
45,496
45,572
45,590
45,605
45,611
45,29
45,51
45,63
45,71
45,72
45,74
45,76
45,76
45,77
45,80
45,92
45,115
45,156
45,164
45,182
45,188
45,263
45,605
45,14
45,34
45,51
45,63
45,71
45,72
45,74
45,76
45,77
45,78
45,79
45,80
45,92
45,156
45,164
45,173
45,182
45,188
45,202
45,202
45,203
45,204
45,213
45,214
45,219
45,230
45,236
45,241
45,263
45,312
45,331
45,374
45,402
45,409
45,412
45,416
45,447
45,474
45,482
45,496
45,572
45,572
45,580
45,580
45,585
45,605
45,676
45,803
45,810
46,10
46,14
46,15
46,34
46,36
46,38
46,72
46,74
46,76
46,78
46,91
46,92
46,99
46,102
46,104
46,115
46,117
46,130
46,141
46,147
46,156
46,163
46,164
46,10
46,14
46,15
46,34
46,36
46,38
46,72
46,74
46,76
46,78
46,91
46,92
46,99
46,102
46,104
46,115
46,117
46,130
46,141
46,147
46,156
46,163
46,164
46,10
46,15
46,60
46,68
46,74
46,76
46,77
46,78
46,91
46,92
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,168
46,173
46,174
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,230
46,237
46,241
46,249
46,10
46,15
46,60
46,68
46,74
46,76
46,77
46,78
46,91
46,92
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,168
46,173
46,174
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,237
46,241
46,249
46,10
46,15
46,60
46,68
46,74
46,76
46,77
46,78
46,91
46,92
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,168
46,175
46,182
46,188
46,202
46,202
46,206
46,213
46,216
46,218
46,228
46,230
46,237
46,241
46,249
46,263
46,290
46,312
46,331
46,332
46,10
46,14
46,15
46,34
46,38
46,60
46,68
46,68
46,74
46,76
46,77
46,78
46,91
46,92
46,102
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,173
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,237
46,241
46,249
46,263
46,290
46,312
46,331
46,332
46,10
46,14
46,15
46,34
46,38
46,60
46,68
46,68
46,74
46,76
46,77
46,78
46,91
46,92
46,102
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,175
46,182
46,188
46,202
46,202
46,206
46,213
46,216
46,218
46,228
46,230
46,237
46,241
46,249
46,263
46,290
46,312
46,331
46,332
46,10
46,14
46,15
46,60
46,68
46,74
46,76
46,77
46,78
46,91
46,92
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,206
46,207
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,237
46,241
46,249
46,263
46,280
46,290
46,312
46,331
46,332
46,363
46,404
46,404
46,412
46,440
46,445
46,447
46,450
46,10
46,14
46,15
46,60
46,68
46,74
46,76
46,77
46,78
46,91
46,92
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,173
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,235
46,237
46,241
46,249
46,263
46,280
46,282
46,290
46,312
46,331
46,332
46,363
46,402
46,404
46,404
46,412
46,440
46,445
46,447
46,450
46,10
46,14
46,15
46,60
46,68
46,74
46,76
46,77
46,78
46,81
46,91
46,92
46,97
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,173
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,235
46,237
46,241
46,249
46,263
46,280
46,282
46,290
46,312
46,331
46,332
46,363
46,388
46,402
46,404
46,404
46,412
46,440
46,445
46,447
46,450
46,450
46,10
46,14
46,15
46,60
46,68
46,73
46,74
46,76
46,77
46,78
46,91
46,92
46,97
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,175
46,182
46,188
46,202
46,203
46,206
46,207
46,210
46,213
46,216
46,218
46,228
46,230
46,232
46,237
46,241
46,249
46,263
46,280
46,312
46,332
46,363
46,404
46,404
46,412
46,440
46,447
46,450
46,468
46,474
46,476
46,496
46,522
46,10
46,15
46,74
46,76
46,77
46,78
46,91
46,92
46,104
46,141
46,147
46,148
46,156
46,163
46,168
46,182
46,188
46,202
46,202
46,213
46,216
46,218
46,237
46,241
46,249
46,263
46,290
46,312
46,331
46,332
46,10
46,15
46,34
46,38
46,74
46,76
46,77
46,78
46,91
46,92
46,102
46,104
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,182
46,188
46,202
46,202
46,207
46,213
46,216
46,218
46,237
46,241
46,249
46,263
46,290
46,312
46,331
46,332
46,10
46,14
46,15
46,60
46,68
46,73
46,74
46,76
46,77
46,78
46,91
46,92
46,97
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,173
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,235
46,237
46,241
46,249
46,263
46,280
46,282
46,312
46,332
46,363
46,388
46,402
46,404
46,404
46,412
46,440
46,447
46,450
46,450
46,468
46,474
46,476
46,495
46,496
46,522
46,10
46,14
46,15
46,60
46,68
46,73
46,74
46,76
46,77
46,78
46,91
46,92
46,97
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,175
46,182
46,188
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,237
46,241
46,249
46,263
46,267
46,280
46,312
46,332
46,363
46,404
46,404
46,412
46,440
46,447
46,450
46,468
46,469
46,474
46,476
46,496
46,522
46,563
46,565
46,590
46,10
46,14
46,15
46,60
46,68
46,73
46,74
46,76
46,77
46,78
46,91
46,92
46,97
46,103
46,104
46,113
46,141
46,147
46,148
46,156
46,163
46,164
46,168
46,173
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,235
46,237
46,241
46,249
46,263
46,267
46,280
46,282
46,290
46,312
46,332
46,363
46,388
46,402
46,404
46,404
46,412
46,440
46,447
46,450
46,450
46,468
46,469
46,474
46,476
46,495
46,496
46,522
46,563
46,565
46,590
46,10
46,14
46,60
46,68
46,71
46,73
46,74
46,76
46,77
46,78
46,92
46,97
46,103
46,104
46,113
46,141
46,147
46,156
46,163
46,164
46,168
46,175
46,182
46,188
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,237
46,241
46,263
46,267
46,280
46,312
46,332
46,363
46,404
46,404
46,412
46,440
46,447
46,450
46,469
46,474
46,476
46,496
46,563
46,565
46,590
46,10
46,14
46,60
46,68
46,71
46,73
46,74
46,76
46,77
46,78
46,92
46,97
46,103
46,104
46,113
46,141
46,147
46,156
46,163
46,164
46,168
46,173
46,175
46,182
46,188
46,202
46,202
46,203
46,206
46,207
46,210
46,213
46,214
46,216
46,218
46,228
46,230
46,232
46,235
46,237
46,241
46,263
46,267
46,280
46,282
46,312
46,332
46,363
46,388
46,402
46,404
46,404
46,412
46,440
46,447
46,450
46,450
46,469
46,474
46,476
46,495
46,496
46,563
46,565
46,580
46,590
46,10
46,29
46,71
46,72
46,74
46,76
46,77
46,78
46,79
46,91
46,92
46,113
46,115
46,141
46,147
46,154
46,156
46,163
46,164
46,182
46,188
46,263
46,280
46,404
46,404
47,10
47,14
47,15
47,34
47,36
47,38
47,63
47,72
47,74
47,76
47,78
47,78
47,91
47,92
47,99
47,102
47,104
47,115
47,117
47,130
47,141
47,141
47,147
47,156
47,163
47,164
47,10
47,14
47,15
47,34
47,36
47,38
47,63
47,72
47,74
47,76
47,78
47,78
47,91
47,92
47,99
47,102
47,104
47,115
47,117
47,130
47,141
47,141
47,147
47,156
47,163
47,164
47,10
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,141
47,147
47,148
47,156
47,163
47,168
47,173
47,174
47,182
47,188
47,202
47,202
47,203
47,207
47,210
47,213
47,214
47,216
47,218
47,230
47,237
47,241
47,249
47,10
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,141
47,147
47,148
47,156
47,163
47,168
47,173
47,174
47,182
47,188
47,202
47,202
47,203
47,207
47,210
47,213
47,214
47,216
47,218
47,230
47,237
47,241
47,249
47,10
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,141
47,147
47,148
47,156
47,163
47,168
47,182
47,188
47,202
47,202
47,213
47,216
47,218
47,237
47,241
47,249
47,263
47,290
47,312
47,331
47,332
47,10
47,14
47,15
47,34
47,38
47,63
47,68
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,102
47,104
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,173
47,182
47,188
47,202
47,202
47,203
47,207
47,210
47,213
47,214
47,216
47,218
47,237
47,241
47,249
47,263
47,290
47,312
47,331
47,332
47,10
47,14
47,15
47,34
47,38
47,63
47,68
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,102
47,104
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,182
47,188
47,202
47,202
47,213
47,216
47,218
47,237
47,241
47,249
47,263
47,290
47,312
47,331
47,332
47,10
47,14
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,141
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,182
47,188
47,202
47,202
47,203
47,206
47,207
47,213
47,214
47,216
47,218
47,237
47,241
47,249
47,263
47,280
47,290
47,312
47,331
47,332
47,363
47,404
47,404
47,412
47,416
47,440
47,445
47,447
47,10
47,14
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,141
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,173
47,182
47,188
47,202
47,202
47,203
47,206
47,207
47,210
47,213
47,214
47,216
47,218
47,235
47,237
47,241
47,249
47,263
47,280
47,282
47,290
47,312
47,331
47,332
47,363
47,402
47,404
47,404
47,412
47,416
47,440
47,445
47,447
47,10
47,14
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,81
47,91
47,92
47,104
47,141
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,173
47,182
47,188
47,202
47,202
47,203
47,206
47,207
47,210
47,213
47,214
47,216
47,218
47,235
47,237
47,241
47,249
47,263
47,280
47,282
47,290
47,312
47,331
47,332
47,363
47,388
47,402
47,404
47,404
47,412
47,416
47,440
47,445
47,447
47,450
47,10
47,14
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,113
47,141
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,182
47,188
47,202
47,206
47,207
47,210
47,213
47,216
47,218
47,237
47,241
47,249
47,263
47,280
47,312
47,332
47,404
47,404
47,412
47,416
47,440
47,447
47,468
47,474
47,476
47,496
47,522
47,10
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,141
47,147
47,148
47,156
47,163
47,168
47,182
47,188
47,202
47,202
47,213
47,216
47,218
47,237
47,241
47,249
47,263
47,290
47,312
47,331
47,332
47,10
47,15
47,34
47,38
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,102
47,104
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,182
47,188
47,202
47,202
47,207
47,213
47,216
47,218
47,237
47,241
47,249
47,263
47,290
47,312
47,331
47,332
47,10
47,14
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,113
47,141
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,173
47,182
47,188
47,202
47,202
47,206
47,207
47,210
47,213
47,214
47,216
47,218
47,235
47,237
47,241
47,249
47,263
47,280
47,282
47,312
47,332
47,388
47,402
47,404
47,404
47,412
47,416
47,440
47,447
47,450
47,468
47,474
47,476
47,495
47,496
47,522
47,10
47,14
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,113
47,141
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,182
47,188
47,202
47,206
47,207
47,210
47,213
47,214
47,216
47,218
47,237
47,241
47,249
47,263
47,267
47,280
47,312
47,332
47,404
47,404
47,412
47,416
47,440
47,447
47,468
47,474
47,476
47,496
47,522
47,590
47,10
47,14
47,15
47,63
47,74
47,76
47,77
47,77
47,78
47,78
47,91
47,92
47,104
47,113
47,141
47,141
47,147
47,148
47,156
47,163
47,164
47,168
47,173
47,182
47,188
47,202
47,202
47,206
47,207
47,210
47,213
47,214
47,216
47,218
47,235
47,237
47,241
47,249
47,263
47,267
47,280
47,282
47,290
47,312
47,332
47,388
47,402
47,404
47,404
47,412
47,416
47,440
47,447
47,450
47,468
47,474
47,476
47,495
47,496
47,522
47,590
47,10
47,14
47,63
47,71
47,71
47,74
47,76
47,77
47,77
47,78
47,78
47,92
47,104
47,113
47,141
47,147
47,156
47,163
47,164
47,168
47,182
47,188
47,202
47,206
47,207
47,210
47,213
47,214
47,216
47,218
47,237
47,241
47,263
47,267
47,280
47,312
47,332
47,404
47,404
47,412
47,416
47,440
47,447
47,474
47,476
47,496
47,590
47,10
47,14
47,63
47,71
47,71
47,74
47,76
47,77
47,77
47,78
47,78
47,92
47,104
47,113
47,141
47,147
47,156
47,163
47,164
47,168
47,173
47,182
47,188
47,202
47,202
47,206
47,207
47,210
47,213
47,214
47,216
47,218
47,235
47,237
47,241
47,263
47,267
47,280
47,282
47,312
47,332
47,388
47,402
47,404
47,404
47,412
47,416
47,440
47,447
47,450
47,474
47,476
47,495
47,496
47,590
47,675
47,10
47,29
47,63
47,71
47,72
47,73
47,74
47,76
47,77
47,77
47,78
47,78
47,79
47,79
47,91
47,92
47,103
47,113
47,115
47,141
47,147
47,154
47,156
47,163
47,164
47,182
47,188
47,263
47,280
47,404
47,404
48,33
48,36
48,38
48,50
48,60
48,72
48,76
48,77
48,78
48,79
48,92
48,94
48,94
48,99
48,102
48,104
48,115
48,117
48,141
48,149
48,156
48,164
48,33
48,36
48,38
48,48
48,50
48,60
48,72
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,99
48,102
48,104
48,115
48,117
48,141
48,148
48,149
48,156
48,164
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,103
48,104
48,129
48,141
48,156
48,168
48,173
48,174
48,182
48,188
48,193
48,202
48,202
48,203
48,207
48,213
48,214
48,216
48,218
48,226
48,230
48,237
48,241
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,103
48,104
48,129
48,141
48,156
48,168
48,173
48,174
48,182
48,188
48,193
48,202
48,202
48,203
48,207
48,213
48,214
48,216
48,218
48,226
48,230
48,237
48,241
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,103
48,104
48,141
48,148
48,156
48,168
48,182
48,188
48,193
48,202
48,202
48,213
48,216
48,218
48,226
48,237
48,241
48,263
48,285
48,290
48,324
48,33
48,38
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,102
48,103
48,104
48,129
48,141
48,148
48,156
48,164
48,168
48,173
48,182
48,188
48,193
48,202
48,202
48,203
48,207
48,213
48,214
48,216
48,218
48,226
48,237
48,241
48,263
48,285
48,290
48,324
48,33
48,38
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,102
48,103
48,104
48,141
48,148
48,156
48,164
48,168
48,182
48,188
48,193
48,202
48,202
48,213
48,216
48,218
48,226
48,237
48,241
48,263
48,285
48,290
48,324
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,141
48,148
48,156
48,164
48,168
48,182
48,188
48,193
48,202
48,202
48,203
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,290
48,305
48,324
48,324
48,363
48,390
48,428
48,445
48,450
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,129
48,141
48,148
48,156
48,164
48,168
48,173
48,182
48,188
48,193
48,202
48,202
48,203
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,290
48,305
48,324
48,324
48,324
48,363
48,390
48,428
48,428
48,445
48,450
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,81
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,129
48,141
48,148
48,156
48,164
48,168
48,173
48,182
48,188
48,193
48,202
48,202
48,203
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,290
48,305
48,324
48,324
48,324
48,363
48,390
48,428
48,428
48,445
48,450
48,450
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,141
48,148
48,156
48,164
48,168
48,182
48,188
48,193
48,202
48,207
48,213
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,290
48,305
48,324
48,324
48,390
48,428
48,450
48,474
48,476
48,496
48,522
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,104
48,141
48,148
48,156
48,168
48,182
48,188
48,193
48,202
48,213
48,216
48,218
48,237
48,241
48,263
48,285
48,290
48,33
48,38
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,102
48,104
48,141
48,148
48,156
48,164
48,168
48,182
48,188
48,193
48,202
48,207
48,213
48,216
48,218
48,237
48,241
48,263
48,285
48,290
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,141
48,148
48,156
48,164
48,168
48,173
48,182
48,188
48,193
48,202
48,202
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,285
48,290
48,305
48,324
48,324
48,324
48,390
48,428
48,428
48,450
48,450
48,474
48,476
48,496
48,522
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,141
48,148
48,156
48,164
48,168
48,182
48,188
48,193
48,202
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,290
48,305
48,324
48,324
48,390
48,428
48,450
48,474
48,476
48,496
48,522
48,590
48,611
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,141
48,148
48,156
48,164
48,168
48,173
48,182
48,188
48,193
48,202
48,202
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,285
48,290
48,290
48,305
48,324
48,324
48,324
48,390
48,428
48,428
48,450
48,450
48,474
48,476
48,496
48,522
48,590
48,611
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,141
48,141
48,156
48,164
48,168
48,182
48,188
48,193
48,202
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,290
48,305
48,324
48,324
48,390
48,428
48,450
48,474
48,476
48,496
48,590
48,611
48,33
48,48
48,50
48,60
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,97
48,103
48,104
48,141
48,141
48,156
48,164
48,168
48,173
48,182
48,188
48,193
48,202
48,202
48,207
48,213
48,214
48,216
48,218
48,226
48,234
48,237
48,241
48,263
48,285
48,285
48,290
48,305
48,324
48,324
48,324
48,390
48,428
48,428
48,450
48,450
48,474
48,476
48,496
48,590
48,611
48,29
48,33
48,48
48,50
48,60
48,72
48,76
48,77
48,78
48,79
48,92
48,93
48,94
48,94
48,115
48,141
48,156
48,164
48,182
48,188
48,263
49,13
49,18
49,33
49,36
49,38
49,50
49,60
49,63
49,72
49,76
49,77
49,77
49,78
49,79
49,92
49,94
49,94
49,99
49,100
49,102
49,104
49,115
49,117
49,129
49,141
49,141
49,149
49,156
49,164
49,13
49,18
49,33
49,36
49,38
49,48
49,50
49,60
49,63
49,72
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,99
49,100
49,102
49,104
49,115
49,117
49,129
49,141
49,148
49,149
49,156
49,164
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,129
49,141
49,148
49,156
49,168
49,173
49,174
49,182
49,188
49,193
49,202
49,203
49,207
49,213
49,214
49,216
49,218
49,230
49,237
49,241
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,129
49,141
49,148
49,156
49,168
49,173
49,174
49,182
49,188
49,193
49,202
49,203
49,207
49,213
49,214
49,216
49,218
49,230
49,237
49,241
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,148
49,156
49,168
49,182
49,188
49,193
49,202
49,213
49,216
49,218
49,237
49,241
49,263
49,285
49,290
49,318
49,332
49,16
49,33
49,38
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,102
49,104
49,129
49,141
49,148
49,156
49,164
49,168
49,173
49,182
49,188
49,193
49,202
49,203
49,207
49,213
49,214
49,216
49,218
49,237
49,241
49,263
49,285
49,290
49,318
49,332
49,16
49,33
49,38
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,102
49,104
49,141
49,148
49,156
49,164
49,168
49,182
49,188
49,193
49,202
49,213
49,216
49,218
49,237
49,241
49,263
49,285
49,290
49,318
49,332
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,148
49,156
49,164
49,168
49,182
49,188
49,193
49,202
49,203
49,207
49,213
49,214
49,216
49,218
49,237
49,241
49,263
49,285
49,290
49,305
49,318
49,318
49,324
49,332
49,355
49,363
49,369
49,405
49,412
49,416
49,428
49,432
49,445
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,129
49,141
49,148
49,156
49,164
49,168
49,173
49,182
49,188
49,193
49,202
49,203
49,207
49,213
49,214
49,216
49,218
49,237
49,239
49,241
49,263
49,285
49,290
49,305
49,314
49,318
49,318
49,324
49,324
49,332
49,355
49,363
49,369
49,405
49,412
49,416
49,428
49,428
49,432
49,445
49,466
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,81
49,92
49,93
49,94
49,94
49,104
49,129
49,141
49,148
49,156
49,164
49,168
49,173
49,182
49,188
49,193
49,202
49,203
49,207
49,213
49,214
49,216
49,218
49,237
49,239
49,241
49,263
49,285
49,290
49,305
49,314
49,318
49,318
49,324
49,324
49,332
49,355
49,363
49,366
49,369
49,405
49,412
49,416
49,428
49,428
49,445
49,450
49,466
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,148
49,156
49,164
49,168
49,182
49,188
49,193
49,207
49,213
49,216
49,218
49,237
49,241
49,263
49,305
49,318
49,324
49,332
49,369
49,405
49,412
49,416
49,428
49,474
49,483
49,496
49,512
49,522
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,148
49,156
49,168
49,182
49,188
49,193
49,202
49,213
49,216
49,218
49,237
49,241
49,263
49,285
49,290
49,318
49,332
49,16
49,33
49,38
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,102
49,104
49,141
49,148
49,156
49,164
49,168
49,182
49,188
49,193
49,202
49,207
49,213
49,216
49,218
49,237
49,241
49,263
49,285
49,290
49,318
49,332
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,148
49,156
49,164
49,168
49,173
49,182
49,188
49,193
49,202
49,207
49,213
49,214
49,216
49,218
49,237
49,241
49,263
49,285
49,305
49,318
49,324
49,324
49,332
49,355
49,366
49,369
49,405
49,412
49,416
49,428
49,428
49,450
49,474
49,483
49,496
49,512
49,522
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,148
49,156
49,164
49,168
49,182
49,188
49,193
49,207
49,213
49,214
49,216
49,218
49,237
49,241
49,263
49,305
49,318
49,324
49,332
49,355
49,369
49,405
49,405
49,412
49,416
49,428
49,474
49,483
49,483
49,496
49,512
49,522
49,590
49,611
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,148
49,156
49,164
49,168
49,173
49,182
49,188
49,193
49,202
49,207
49,213
49,214
49,216
49,218
49,237
49,241
49,263
49,285
49,290
49,305
49,318
49,324
49,324
49,332
49,355
49,366
49,369
49,405
49,405
49,412
49,416
49,428
49,428
49,450
49,474
49,483
49,483
49,496
49,512
49,522
49,590
49,611
49,16
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,141
49,156
49,164
49,168
49,182
49,188
49,193
49,207
49,213
49,214
49,216
49,218
49,237
49,241
49,263
49,305
49,318
49,324
49,332
49,355
49,369
49,405
49,405
49,412
49,416
49,428
49,474
49,483
49,483
49,496
49,512
49,590
49,611
49,16
49,16
49,33
49,48
49,48
49,50
49,60
49,63
49,76
49,77
49,78
49,79
49,92
49,93
49,94
49,94
49,104
49,141
49,141
49,156
49,164
49,168
49,173
49,182
49,188
49,193
49,202
49,207
49,213
49,214
49,216
49,218
49,237
49,241
49,263
49,285
49,305
49,318
49,324
49,324
49,332
49,355
49,366
49,369
49,405
49,405
49,412
49,416
49,428
49,428
49,432
49,450
49,474
49,483
49,483
49,496
49,512
49,590
49,611
49,16
49,16
49,29
49,33
49,48
49,48
49,50
49,50
49,60
49,63
49,72
49,76
49,77
49,78
49,79
49,92
49,93
49,93
49,94
49,94
49,97
49,100
49,103
49,115
49,138
49,141
49,156
49,164
49,182
49,188
49,263
49,355
49,369
49,405
49,483
50,10
50,28
50,34
50,36
50,38
50,45
50,89
50,89
50,90
50,91
50,91
50,92
50,99
50,102
50,104
50,117
50,156
50,157
50,163
50,164
50,10
50,15
50,28
50,34
50,36
50,38
50,45
50,89
50,89
50,90
50,91
50,91
50,92
50,99
50,102
50,104
50,117
50,156
50,157
50,163
50,164
50,10
50,15
50,28
50,45
50,89
50,89
50,90
50,91
50,91
50,92
50,103
50,104
50,156
50,163
50,168
50,173
50,174
50,182
50,185
50,188
50,189
50,203
50,207
50,213
50,214
50,216
50,218
50,222
50,228
50,237
50,241
50,246
50,249
50,251
50,10
50,15
